dt,VitesseOrientation,posX,PosY,batterie
1494.78,50,-78.5007,69633.9,84949,17.9518
1494.88,50,-87.1579,69620.2,84951.8,17.9425
1494.98,50,-15.153,69606.4,84952.5,17.9333
1495.08,50,99.2061,69602.7,84965.9,17.924
1495.18,50,143.831,69616.4,84963.7,17.9147
1495.28,50,139.617,69624.6,84952.5,17.9055
1495.38,50,159.71,69633.6,84941.9,17.8962
1495.48,50,49.587,69638.5,84928.9,17.887
1495.58,50,-43.9051,69649,84937.9,17.8777
1495.68,50,-81.4253,69639.4,84947.9,17.8685
1495.78,50,-68.2982,69625.7,84950,17.8592
1495.88,50,-64.6494,69612.8,84955.1,17.8499
1495.98,50,61.4219,69600.2,84961,17.8407
1496.08,50,130.69,69612.4,84967.7,17.8314
1496.18,50,155.829,69622.9,84958.6,17.8222
1496.28,50,157.467,69628.6,84946,17.8129
1496.38,50,102.44,69633.9,84933.1,17.8036
1496.48,50,-17.6115,69647.5,84930.1,17.7944
1496.58,50,-66.0978,69643.3,84943.4,17.7851
1496.68,50,-69.1891,69630.6,84949,17.7759
1496.78,50,-89.0196,69617.6,84953.9,17.7666
1496.88,50,12.1305,69603.7,84954.2,17.7573
1496.98,50,112.638,69606.7,84967.7,17.7481
1497.08,50,152.463,69619.5,84962.4,17.7388
1497.18,50,138.792,69625.9,84950.1,17.7296
1497.28,50,146.644,69635,84939.6,17.7203
1497.38,50,23.7153,69642.7,84928,17.711
1497.48,50,-53.2379,69648.3,84940.8,17.7018
1497.58,50,-83.4601,69637.1,84949.1,17.6925
1497.68,50,-78.9149,69623.3,84950.6,17.6833
1497.78,50,-41.3753,69609.7,84953.3,17.674
1497.88,50,83.094,69600.5,84963.7,17.6647
1497.98,50,137.084,69614.3,84965.4,17.6555
1498.08,50,147.663,69623.8,84955.2,17.6462
1498.18,50,163.729,69631.2,84943.5,17.637
1498.28,50,74.3904,69635.1,84930.2,17.6277
1498.38,50,-32.7024,69648.5,84933.9,17.6185
1498.48,50,-74.506,69641,84945.6,17.6092
1498.58,50,-63.5573,69627.6,84949.3,17.5999
1498.68,50,-79.2727,69615.2,84955.5,17.5907
1498.78,50,38.6669,69601.5,84958.1,17.5814
1498.88,50,123.414,69610.2,84968.9,17.5722
1498.98,50,157.507,69621.8,84961.3,17.5629
1499.08,50,148.065,69627.1,84948.4,17.5536
1499.18,50,127.326,69634.4,84936.6,17.5444
1499.28,50,0.594637,69645.5,84928.2,17.5351
1499.38,50,-60.1226,69645.6,84942.1,17.5259
1499.48,50,-77.8724,69633.6,84949,17.5166
1499.58,50,-87.6569,69620,84952,17.5073
1499.68,50,-13.0639,69606.1,84952.5,17.4981
1499.78,50,100.318,69603,84966,17.4888
1499.88,50,144.469,69616.7,84963.6,17.4796
1499.98,50,139.166,69624.7,84952.3,17.4703
1500.08,50,158.955,69633.8,84941.8,17.461
1500.18,50,47.6082,69638.8,84928.8,17.4518
1500.28,50,-44.7108,69649.1,84938.2,17.4425
1500.38,50,-81.8098,69639.3,84948,17.4333
1500.48,50,-69.0287,69625.5,84950,17.424
1500.58,50,-63.2302,69612.6,84955,17.4147
1500.68,50,63.1382,69600.2,84961.2,17.4055
1500.78,50,131.197,69612.6,84967.5,17.3962
1500.88,50,155.4,69623,84958.4,17.387
1500.98,50,158.131,69628.8,84945.7,17.3777
1501.08,50,100.313,69634,84932.8,17.3685
1501.18,50,-18.8881,69647.6,84930.4,17.3592
1501.28,50,-66.6418,69643.1,84943.5,17.3499
1501.38,50,-68.5291,69630.4,84949,17.3407
1501.48,50,-88.6491,69617.5,84954.1,17.3314
1501.58,50,14.1154,69603.6,84954.4,17.3222
1501.68,50,113.53,69607,84967.9,17.3129
1501.78,50,153.019,69619.7,84962.3,17.3036
1501.88,50,139.226,69626,84950,17.2944
1501.98,50,145.469,69635.1,84939.4,17.2851
1502.08,50,21.8987,69642.9,84928,17.2759
1502.18,50,-53.808,69648.1,84940.9,17.2666
1502.28,50,-83.3028,69636.9,84949.1,17.2573
1502.38,50,-79.6673,69623.1,84950.7,17.2481
1502.48,50,-39.3382,69609.4,84953.2,17.2388
1502.58,50,84.5466,69600.6,84963.9,17.2296
1502.68,50,137.555,69614.5,84965.3,17.2203
1502.78,50,146.945,69623.8,84955,17.211
1502.88,50,163.822,69631.4,84943.4,17.2018
1502.98,50,72.3812,69635.3,84930,17.1925
1503.08,50,-33.677,69648.5,84934.2,17.1833
1503.18,50,-75.1621,69640.8,84945.8,17.174
1503.28,50,-63.5536,69627.4,84949.4,17.1647
1503.38,50,-78.2633,69615,84955.5,17.1555
1503.48,50,40.5845,69601.4,84958.4,17.1462
1503.58,50,124.087,69610.4,84968.9,17.137
1503.68,50,157.627,69621.9,84961.1,17.1277
1503.78,50,148.877,69627.2,84948.3,17.1185
1503.88,50,125.538,69634.4,84936.4,17.1092
1503.98,50,-1.0037,69645.7,84928.3,17.0999
1504.08,50,-60.5869,69645.4,84942.2,17.0907
1504.18,50,-77.2223,69633.3,84949,17.0814
1504.28,50,-88.1151,69619.8,84952.1,17.0722
1504.38,50,-10.987,69605.9,84952.6,17.0629
1504.48,50,101.407,69603.3,84966.2,17.0536
1504.58,50,145.117,69616.9,84963.4,17.0444
1504.68,50,138.764,69624.8,84952,17.0351
1504.78,50,158.153,69634,84941.6,17.0259
1504.88,50,45.633,69639.1,84928.7,17.0166
1504.98,50,-45.5001,69649.1,84938.4,17.0073
1505.08,50,-82.1622,69639.2,84948.2,16.9981
1505.18,50,-69.7864,69625.4,84950.1,16.9888
1505.28,50,-61.763,69612.4,84954.9,16.9796
1505.38,50,64.8392,69600.1,84961.4,16.9703
1505.48,50,131.696,69612.7,84967.3,16.961
1505.58,50,154.933,69623.1,84958.1,16.9518
1505.68,50,158.776,69629,84945.5,16.9425
1505.78,50,98.1848,69634,84932.6,16.9333
1505.88,50,-20.1368,69647.7,84930.6,16.924
1505.98,50,-67.2021,69643,84943.6,16.9147
1506.08,50,-67.8915,69630.1,84949,16.9055
1506.18,50,-88.2077,69617.3,84954.2,16.8962
1506.28,50,16.0996,69603.4,84954.7,16.887
1506.38,50,114.41,69607.3,84968,16.8777
1506.48,50,153.551,69619.9,84962.3,16.8685
1506.58,50,139.721,69626.1,84949.8,16.8592
1506.68,50,144.261,69635.1,84939.2,16.8499
1506.78,50,20.0988,69643.2,84928,16.8407
1506.88,50,-54.3656,69647.9,84941,16.8314
1506.98,50,-83.0998,69636.7,84949.1,16.8222
1507.08,50,-80.407,69622.9,84950.8,16.8129
1507.18,50,-37.2756,69609.2,84953.1,16.8036
1507.28,50,85.9718,69600.8,84964.1,16.7944
1507.38,50,138.033,69614.6,84965.1,16.7851
1507.48,50,146.227,69623.9,84954.8,16.7759
1507.58,50,163.843,69631.6,84943.2,16.7666
1507.68,50,70.3789,69635.5,84929.9,16.7573
1507.78,50,-34.6372,69648.6,84934.6,16.7481
1507.88,50,-75.8089,69640.7,84946,16.7388
1507.98,50,-63.6226,69627.2,84949.4,16.7296
1508.08,50,-77.2285,69614.8,84955.6,16.7203
1508.18,50,42.4875,69601.2,84958.6,16.711
1508.28,50,124.74,69610.6,84968.9,16.7018
1508.38,50,157.704,69622,84961,16.6925
1508.48,50,149.683,69627.3,84948.1,16.6833
1508.58,50,123.701,69634.3,84936.1,16.674
1508.68,50,-2.58216,69645.9,84928.4,16.6647
1508.78,50,-61.0485,69645.2,84942.3,16.6555
1508.88,50,-76.5533,69633.1,84949,16.6462
1508.98,50,-88.5272,69619.6,84952.3,16.637
1509.08,50,-8.9224,69605.7,84952.6,16.6277
1509.18,50,102.475,69603.5,84966.3,16.6185
1509.28,50,145.774,69617.1,84963.3,16.6092
1509.38,50,138.417,69624.9,84951.8,16.5999
1509.48,50,157.309,69634.1,84941.5,16.5907
1509.58,50,43.6628,69639.5,84928.6,16.5814
1509.68,50,-46.272,69649.1,84938.7,16.5722
1509.78,50,-82.481,69639,84948.3,16.5629
1509.88,50,-70.5656,69625.3,84950.1,16.5536
1509.98,50,-60.2457,69612.2,84954.7,16.5444
1510.08,50,66.5251,69600.1,84961.6,16.5351
1510.18,50,132.187,69612.8,84967.1,16.5259
1510.28,50,154.429,69623.1,84957.8,16.5166
1510.38,50,159.4,69629.1,84945.3,16.5073
1510.48,50,96.0594,69634,84932.3,16.4981
1510.58,50,-21.3578,69647.8,84930.8,16.4888
1510.68,50,-67.7787,69642.8,84943.8,16.4796
1510.78,50,-67.2803,69629.9,84949,16.4703
1510.88,50,-87.6983,69617.1,84954.4,16.461
1510.98,50,18.0833,69603.2,84954.9,16.4518
1511.08,50,115.277,69607.5,84968.1,16.4425
1511.18,50,154.058,69620.1,84962.2,16.4333
1511.28,50,140.273,69626.2,84949.7,16.424
1511.38,50,143.018,69635,84939,16.4147
1511.48,50,18.3156,69643.4,84927.9,16.4055
1511.58,50,-54.9117,69647.8,84941.1,16.3962
1511.68,50,-82.8515,69636.4,84949.1,16.387
1511.78,50,-81.1336,69622.6,84950.8,16.3777
1511.88,50,-35.1918,69608.9,84953,16.3685
1511.98,50,87.3689,69600.9,84964.3,16.3592
1512.08,50,138.52,69614.8,84965,16.3499
1512.18,50,145.513,69624,84954.6,16.3407
1512.28,50,163.79,69631.8,84943.1,16.3314
1512.38,50,68.3824,69635.7,84929.8,16.3222
1512.48,50,-35.5838,69648.6,84934.9,16.3129
1512.58,50,-76.4436,69640.5,84946.2,16.3036
1512.68,50,-63.7646,69627,84949.4,16.2944
1512.78,50,-76.1688,69614.6,84955.6,16.2851
1512.88,50,44.375,69601.1,84958.9,16.2759
1512.98,50,125.376,69610.8,84968.8,16.2666
1513.08,50,157.738,69622.1,84960.8,16.2573
1513.18,50,150.482,69627.4,84947.9,16.2481
1513.28,50,121.818,69634.2,84935.9,16.2388
1513.38,50,-4.13936,69646,84928.5,16.2296
1513.48,50,-61.5086,69645,84942.4,16.2203
1513.58,50,-75.8685,69632.8,84949,16.211
1513.68,50,-88.8883,69619.4,84952.4,16.2018
1513.78,50,-6.87014,69605.5,84952.7,16.1925
1513.88,50,103.522,69603.8,84966.5,16.1833
1513.98,50,146.437,69617.3,84963.2,16.174
1514.08,50,138.128,69625,84951.6,16.1647
1514.18,50,156.427,69634.3,84941.3,16.1555
1514.28,50,41.6991,69639.8,84928.6,16.1462
1514.38,50,-47.0258,69649.1,84938.9,16.137
1514.48,50,-82.7649,69638.9,84948.4,16.1277
1514.58,50,-71.3609,69625.1,84950.2,16.1185
1514.68,50,-58.6769,69612,84954.6,16.1092
1514.78,50,68.1956,69600.1,84961.8,16.0999
1514.88,50,132.673,69613,84967,16.0907
1514.98,50,153.891,69623.2,84957.6,16.0814
1515.08,50,160,69629.3,84945.1,16.0722
1515.18,50,93.9393,69634.1,84932,16.0629
1515.28,50,-22.5518,69647.9,84931.1,16.0536
1515.38,50,-68.3715,69642.6,84943.9,16.0444
1515.48,50,-66.6999,69629.7,84949,16.0351
1515.58,50,-87.1242,69616.9,84954.5,16.0259
1515.68,50,20.0666,69603.1,84955.2,16.0166
1515.78,50,116.131,69607.8,84968.3,16.0073
1515.88,50,154.538,69620.3,84962.1,15.9981
1515.98,50,140.875,69626.3,84949.6,15.9888
1516.08,50,141.738,69635,84938.8,15.9796
1516.18,50,16.5487,69643.6,84927.9,15.9703
1516.28,50,-55.4472,69647.6,84941.2,15.961
1516.38,50,-82.5586,69636.1,84949.1,15.9518
1516.48,50,-81.8466,69622.4,84950.9,15.9425
1516.58,50,-33.0913,69608.6,84952.9,15.9333
1516.68,50,88.7378,69601,84964.5,15.924
1516.78,50,139.018,69614.9,84964.8,15.9147
1516.88,50,144.806,69624,84954.3,15.9055
1516.98,50,163.661,69632,84943,15.8962
1517.08,50,66.3902,69635.9,84929.7,15.887
1517.18,50,-36.5173,69648.7,84935.2,15.8777
1517.28,50,-77.0634,69640.4,84946.4,15.8685
1517.38,50,-63.979,69626.9,84949.5,15.8592
1517.48,50,-75.0838,69614.4,84955.6,15.8499
1517.58,50,46.2462,69601,84959.2,15.8407
1517.68,50,125.994,69611,84968.8,15.8314
1517.78,50,157.727,69622.2,84960.6,15.8222
1517.88,50,151.272,69627.5,84947.8,15.8129
1517.98,50,119.893,69634.2,84935.6,15.8036
1518.08,50,-5.67389,69646.2,84928.7,15.7944
1518.18,50,-61.9685,69644.8,84942.5,15.7851
1518.28,50,-75.1709,69632.6,84949,15.7759
1518.38,50,-89.1932,69619.2,84952.6,15.7666
1518.48,50,-4.82967,69605.3,84952.8,15.7573
1518.58,50,104.55,69604.1,84966.6,15.7481
1518.68,50,147.103,69617.5,84963.1,15.7388
1518.78,50,137.901,69625.1,84951.4,15.7296
1518.88,50,155.51,69634.4,84941.1,15.7203
1518.98,50,39.7437,69640.2,84928.5,15.711
1519.08,50,-47.7608,69649,84939.2,15.7018
1519.18,50,-83.0123,69638.8,84948.5,15.6925
1519.28,50,-72.1671,69625,84950.2,15.6833
1519.38,50,-57.0559,69611.8,84954.5,15.674
1519.48,50,69.8503,69600.1,84962,15.6647
1519.58,50,133.152,69613.1,84966.8,15.6555
1519.68,50,153.322,69623.3,84957.3,15.6462
1519.78,50,160.574,69629.5,84944.9,15.637
1519.88,50,91.8269,69634.1,84931.8,15.6277
1519.98,50,-23.7195,69648,84931.3,15.6185
1520.08,50,-68.9797,69642.4,84944.1,15.6092
1520.18,50,-66.1543,69629.5,84949,15.5999
1520.28,50,-86.4894,69616.8,84954.7,15.5907
1520.38,50,22.0493,69602.9,84955.5,15.5814
1520.48,50,116.97,69608.1,84968.4,15.5722
1520.58,50,154.989,69620.5,84962.1,15.5629
1520.68,50,141.524,69626.4,84949.5,15.5536
1520.78,50,140.418,69635,84938.6,15.5444
1520.88,50,14.7978,69643.8,84927.9,15.5351
1520.98,50,-55.973,69647.4,84941.3,15.5259
1521.08,50,-82.222,69635.9,84949.1,15.5166
1521.18,50,-82.5454,69622.1,84951,15.5073
1521.28,50,-30.9781,69608.3,84952.8,15.4981
1521.38,50,90.078,69601.2,84964.7,15.4888
1521.48,50,139.529,69615.1,84964.7,15.4796
1521.58,50,144.11,69624.1,84954.1,15.4703
1521.68,50,163.456,69632.2,84942.9,15.461
1521.78,50,64.4013,69636.2,84929.6,15.4518
1521.88,50,-37.4381,69648.7,84935.6,15.4425
1521.98,50,-77.666,69640.3,84946.6,15.4333
1522.08,50,-64.2644,69626.7,84949.6,15.424
1522.18,50,-73.9726,69614.2,84955.6,15.4147
1522.28,50,48.1007,69600.9,84959.4,15.4055
1522.38,50,126.596,69611.2,84968.7,15.3962
1522.48,50,157.672,69622.3,84960.4,15.387
1522.58,50,152.051,69627.6,84947.6,15.3777
1522.68,50,117.928,69634.1,84935.3,15.3685
1522.78,50,-7.18438,69646.4,84928.8,15.3592
1522.88,50,-62.4297,69644.7,84942.6,15.3499
1522.98,50,-74.4635,69632.3,84949,15.3407
1523.08,50,-89.4373,69619,84952.7,15.3314
1523.18,50,-2.80014,69605.1,84952.9,15.3222
1523.28,50,105.56,69604.4,84966.7,15.3129
1523.38,50,147.769,69617.8,84963,15.3036
1523.48,50,137.741,69625.2,84951.3,15.2944
1523.58,50,154.562,69634.5,84941,15.2851
1523.68,50,37.7982,69640.5,84928.4,15.2759
1523.78,50,-48.4766,69649,84939.4,15.2666
1523.88,50,-83.2219,69638.6,84948.6,15.2573
1523.97,50,-72.9794,69624.8,84950.3,15.2481
1524.07,50,-55.3822,69611.5,84954.3,15.2388
1524.17,50,71.4886,69600.1,84962.2,15.2296
1524.27,50,133.625,69613.3,84966.6,15.2203
1524.37,50,152.725,69623.3,84957,15.211
1524.47,50,161.117,69629.7,84944.7,15.2018
1524.57,50,89.7241,69634.2,84931.5,15.1925
1524.67,50,-24.8617,69648.1,84931.6,15.1833
1524.77,50,-69.6022,69642.2,84944.2,15.174
1524.87,50,-65.6482,69629.2,84949.1,15.1647
1524.97,50,-85.7981,69616.6,84954.8,15.1555
1525.07,50,24.0308,69602.7,84955.8,15.1462
1525.17,50,117.795,69608.4,84968.5,15.137
1525.27,50,155.412,69620.7,84962,15.1277
1525.37,50,142.213,69626.4,84949.4,15.1185
1525.47,50,139.055,69634.9,84938.4,15.1092
1525.57,50,13.0625,69644,84927.9,15.0999
1525.67,50,-56.4898,69647.2,84941.4,15.0907
1525.77,50,-81.843,69635.6,84949.1,15.0814
1525.87,50,-83.229,69621.9,84951.1,15.0722
1525.97,50,-28.8562,69608.1,84952.7,15.0629
1526.07,50,91.3897,69601.4,84964.9,15.0536
1526.17,50,140.054,69615.3,84964.5,15.0444
1526.27,50,143.427,69624.2,84953.9,15.0351
1526.37,50,163.177,69632.4,84942.7,15.0259
1526.47,50,62.4147,69636.5,84929.5,15.0166
1526.57,50,-38.3462,69648.8,84935.9,15.0073
1526.67,50,-78.2489,69640.2,84946.8,14.9981
1526.77,50,-64.6185,69626.6,84949.6,14.9888
1526.87,50,-72.8338,69614,84955.6,14.9796
1526.97,50,49.9383,69600.7,84959.7,14.9703
1527.07,50,127.184,69611.4,84968.6,14.961
1527.17,50,157.571,69622.4,84960.2,14.9518
1527.27,50,152.818,69627.7,84947.4,14.9425
1527.37,50,115.928,69634.1,84935,14.9333
1527.47,50,-8.66959,69646.6,84928.9,14.924
1527.57,50,-62.894,69644.5,84942.7,14.9147
1527.67,50,-73.7494,69632.1,84949,14.9055
1527.77,50,-89.6161,69618.8,84952.9,14.8962
1527.87,50,-0.780478,69604.9,84953,14.887
1527.97,50,106.553,69604.7,84966.9,14.8777
1528.07,50,148.432,69618,84962.9,14.8685
1528.17,50,137.649,69625.3,84951.1,14.8592
1528.27,50,153.586,69634.6,84940.8,14.8499
1528.37,50,35.8643,69640.8,84928.4,14.8407
1528.47,50,-49.173,69649,84939.6,14.8314
1528.57,50,-83.392,69638.4,84948.7,14.8222
1528.67,50,-73.7936,69624.6,84950.3,14.8129
1528.77,50,-53.6565,69611.3,84954.2,14.8036
1528.87,50,73.1098,69600.1,84962.4,14.7944
1528.97,50,134.094,69613.4,84966.4,14.7851
1529.07,50,152.102,69623.4,84956.8,14.7759
1529.17,50,161.625,69629.9,84944.5,14.7666
1529.27,50,87.6323,69634.3,84931.3,14.7573
1529.37,50,-25.9795,69648.1,84931.9,14.7481
1529.47,50,-70.2376,69642.1,84944.4,14.7388
1529.57,50,-65.1861,69629,84949.1,14.7296
1529.67,50,-85.0547,69616.4,84954.9,14.7203
1529.77,50,26.0102,69602.5,84956.1,14.711
1529.87,50,118.605,69608.6,84968.6,14.7018
1529.97,50,155.804,69620.8,84961.9,14.6925
1530.07,50,142.936,69626.5,84949.3,14.6833
1530.17,50,137.647,69634.9,84938.2,14.674
1530.27,50,11.3427,69644.3,84927.9,14.6647
1530.37,50,-56.9982,69647,84941.5,14.6555
1530.47,50,-81.4232,69635.3,84949.1,14.6462
1530.57,50,-83.8963,69621.6,84951.2,14.637
1530.67,50,-26.7295,69607.8,84952.7,14.6277
1530.77,50,92.673,69601.5,84965.1,14.6185
1530.87,50,140.594,69615.4,84964.4,14.6092
1530.97,50,142.762,69624.2,84953.7,14.5999
1531.07,50,162.823,69632.6,84942.6,14.5907
1531.17,50,60.4296,69636.7,84929.4,14.5814
1531.27,50,-39.2418,69648.8,84936.2,14.5722
1531.37,50,-78.8102,69640,84947,14.5629
1531.47,50,-65.0381,69626.4,84949.7,14.5536
1531.57,50,-71.6654,69613.8,84955.5,14.5444
1531.67,50,51.7589,69600.6,84959.9,14.5351
1531.77,50,127.757,69611.5,84968.5,14.5259
1531.87,50,157.425,69622.5,84960,14.5166
1531.97,50,153.573,69627.9,84947.2,14.5073
1532.07,50,113.898,69634,84934.7,14.4981
1532.17,50,-10.1285,69646.7,84929.1,14.4888
1532.27,50,-63.3632,69644.3,84942.8,14.4796
1532.37,50,-73.0318,69631.9,84949,14.4703
1532.47,50,-89.7261,69618.6,84953,14.461
1532.57,50,1.23056,69604.7,84953.1,14.4518
1532.67,50,107.531,69605,84967,14.4425
1532.77,50,149.09,69618.2,84962.8,14.4333
1532.87,50,137.629,69625.4,84950.9,14.424
1532.97,50,152.582,69634.7,84940.6,14.4147
1533.07,50,33.9435,69641.1,84928.3,14.4055
1533.17,50,-49.8501,69648.9,84939.8,14.3962
1533.27,50,-83.5214,69638.3,84948.8,14.387
1533.37,50,-74.6062,69624.5,84950.4,14.3777
1533.47,50,-51.8798,69611.1,84954,14.3685
1533.57,50,74.7126,69600.2,84962.6,14.3592
1533.67,50,134.559,69613.6,84966.3,14.3499
1533.77,50,151.457,69623.5,84956.5,14.3407
1533.87,50,162.093,69630.1,84944.3,14.3314
1533.97,50,85.5524,69634.4,84931.1,14.3222
1534.07,50,-27.0739,69648.2,84932.2,14.3129
1534.17,50,-70.884,69641.9,84944.6,14.3036
1534.27,50,-64.7726,69628.8,84949.1,14.2944
1534.37,50,-84.2636,69616.2,84955,14.2851
1534.47,50,27.9864,69602.4,84956.4,14.2759
1534.57,50,119.398,69608.9,84968.7,14.2666
1534.67,50,156.164,69621,84961.9,14.2573
1534.77,50,143.688,69626.6,84949.2,14.2481
1534.87,50,136.191,69634.8,84938,14.2388
1534.97,50,9.6381,69644.4,84927.9,14.2296
1535.07,50,-57.4988,69646.8,84941.6,14.2203
1535.17,50,-80.9644,69635.1,84949.1,14.211
1535.27,50,-84.5456,69621.3,84951.3,14.2018
1535.37,50,-24.6014,69607.5,84952.6,14.1925
1535.47,50,93.9282,69601.7,84965.2,14.1833
1535.57,50,141.15,69615.6,84964.3,14.174
1535.67,50,142.119,69624.3,84953.5,14.1647
1535.77,50,162.398,69632.8,84942.5,14.1555
1535.87,50,58.4453,69637,84929.3,14.1462
1535.97,50,-40.1248,69648.9,84936.5,14.137
1536.07,50,-79.348,69639.9,84947.1,14.1277
1536.17,50,-65.5194,69626.3,84949.7,14.1185
1536.27,50,-70.4654,69613.6,84955.5,14.1092
1536.37,50,53.5627,69600.5,84960.1,14.0999
1536.47,50,128.317,69611.7,84968.4,14.0907
1536.57,50,157.232,69622.6,84959.8,14.0814
1536.67,50,154.316,69628,84946.9,14.0722
1536.77,50,111.841,69634,84934.4,14.0629
1536.87,50,-11.5601,69646.9,84929.3,14.0536
1536.97,50,-63.8392,69644.1,84942.9,14.0444
1537.07,50,-72.3138,69631.6,84949,14.0351
1537.17,50,-89.7643,69618.4,84953.2,14.0259
1537.27,50,3.23431,69604.5,84953.3,14.0166
1537.37,50,108.495,69605.3,84967.1,14.0073
1537.47,50,149.74,69618.5,84962.7,13.9981
1537.57,50,137.681,69625.5,84950.7,13.9888
1537.67,50,151.554,69634.8,84940.5,13.9796
1537.77,50,32.037,69641.4,84928.3,13.9703
1537.87,50,-50.5082,69648.8,84940,13.961
1537.97,50,-83.6087,69638.1,84948.9,13.9518
1538.07,50,-75.4142,69624.3,84950.4,13.9425
1538.17,50,-50.054,69610.9,84953.9,13.9333
1538.27,50,76.2958,69600.2,84962.8,13.924
1538.37,50,135.022,69613.7,84966.1,13.9147
1538.47,50,150.792,69623.5,84956.3,13.9055
1538.57,50,162.516,69630.3,84944.2,13.8962
1538.67,50,83.485,69634.5,84930.9,13.887
1538.77,50,-28.1462,69648.3,84932.5,13.8777
1538.87,50,-71.5393,69641.7,84944.7,13.8685
1538.97,50,-64.4121,69628.5,84949.1,13.8592
1539.07,50,-83.4292,69616,84955.1,13.8499
1539.17,50,29.9579,69602.2,84956.7,13.8407
1539.27,50,120.174,69609.1,84968.8,13.8314
1539.37,50,156.49,69621.1,84961.8,13.8222
1539.47,50,144.463,69626.7,84949,13.8129
1539.57,50,134.686,69634.8,84937.7,13.8036
1539.67,50,7.94867,69644.6,84928,13.7944
1539.77,50,-57.9921,69646.6,84941.7,13.7851
1539.87,50,-80.4688,69634.8,84949.1,13.7759
1539.97,50,-85.1747,69621.1,84951.4,13.7666
1540.07,50,-22.4751,69607.3,84952.6,13.7573
1540.17,50,95.1556,69601.9,84965.4,13.7481
1540.27,50,141.723,69615.8,84964.1,13.7388
1540.37,50,141.502,69624.4,84953.2,13.7296
1540.47,50,161.904,69633,84942.4,13.7203
1540.57,50,56.4614,69637.3,84929.2,13.711
1540.67,50,-40.9948,69648.9,84936.8,13.7018
1540.77,50,-79.8607,69639.8,84947.3,13.6925
1540.87,50,-66.0581,69626.1,84949.8,13.6833
1540.97,50,-69.2312,69613.4,84955.4,13.674
1541.07,50,55.3498,69600.4,84960.3,13.6647
1541.17,50,128.866,69611.9,84968.2,13.6555
1541.27,50,156.995,69622.7,84959.5,13.6462
1541.37,50,155.046,69628.1,84946.7,13.637
1541.47,50,109.762,69634,84934.1,13.6277
1541.57,50,-12.9639,69647,84929.4,13.6185
1541.67,50,-64.3239,69643.9,84943,13.6092
1541.77,50,-71.5986,69631.4,84949,13.5999
1541.87,50,-89.7284,69618.2,84953.4,13.5907
1541.97,50,5.23208,69604.3,84953.4,13.5814
1542.07,50,109.445,69605.6,84967.3,13.5722
1542.17,50,150.377,69618.7,84962.6,13.5629
1542.27,50,137.806,69625.6,84950.6,13.5536
1542.37,50,150.5,69634.9,84940.3,13.5444
1542.47,50,30.1459,69641.7,84928.2,13.5351
1542.57,50,-51.148,69648.7,84940.2,13.5259
1542.67,50,-83.6529,69637.9,84948.9,13.5166
1542.77,50,-76.2151,69624.1,84950.5,13.5073
1542.87,50,-48.1816,69610.6,84953.8,13.4981
1542.97,50,77.8581,69600.3,84963,13.4888
1543.07,50,135.482,69613.8,84965.9,13.4796
1543.17,50,150.111,69623.6,84956,13.4703
1543.27,50,162.89,69630.5,84944,13.461
1543.37,50,81.4299,69634.6,84930.7,13.4518
1543.47,50,-29.1978,69648.3,84932.8,13.4425
1543.57,50,-72.2009,69641.5,84944.9,13.4333
1543.67,50,-64.1092,69628.3,84949.2,13.424
1543.77,50,-82.5556,69615.8,84955.2,13.4147
1543.87,50,31.9233,69602,84957,13.4055
1543.97,50,120.932,69609.4,84968.8,13.3962
1544.07,50,156.783,69621.3,84961.7,13.387
1544.17,50,145.255,69626.8,84948.9,13.3777
1544.27,50,133.129,69634.7,84937.5,13.3685
1544.37,50,6.27456,69644.8,84928,13.3592
1544.47,50,-58.4788,69646.4,84941.8,13.3499
1544.57,50,-79.9388,69634.5,84949.1,13.3407
1544.67,50,-85.781,69620.8,84951.5,13.3314
1544.77,50,-20.3535,69607,84952.5,13.3222
1544.87,50,96.3559,69602.2,84965.5,13.3129
1544.97,50,142.312,69616,84964,13.3036
1545.07,50,140.914,69624.4,84953,13.2944
1545.17,50,161.345,69633.2,84942.2,13.2851
1545.27,50,54.478,69637.6,84929.1,13.2759
1545.37,50,-41.8515,69649,84937.1,13.2666
1545.47,50,-80.347,69639.7,84947.5,13.2573
1545.57,50,-66.6493,69626,84949.8,13.2481
1545.67,50,-67.9603,69613.2,84955.3,13.2388
1545.77,50,57.1204,69600.4,84960.5,13.2296
1545.87,50,129.404,69612,84968.1,13.2203
1545.97,50,156.712,69622.8,84959.3,13.211
1546.07,50,155.762,69628.3,84946.5,13.2018
1546.17,50,107.665,69634,84933.8,13.1925
1546.27,50,-14.3393,69647.2,84929.6,13.1833
1546.37,50,-64.8193,69643.8,84943.1,13.174
1546.47,50,-70.8897,69631.2,84949,13.1647
1546.57,50,-89.6171,69618.1,84953.5,13.1555
1546.67,50,7.22515,69604.2,84953.6,13.1462
1546.77,50,110.381,69605.9,84967.4,13.137
1546.87,50,151.001,69618.9,84962.6,13.1277
1546.97,50,138.003,69625.7,84950.4,13.1185
1547.07,50,149.421,69635,84940.1,13.1092
